TWEET,LABEL
b'Nama\xc2\xa0asal.      : \xec\x9c\xa4\xeb\xb3\xb4\xeb\x9d\xbc\n\nLahir                 : 30 Des\xc2\xa01989 Seoul\n\nPekerjaan         : Penyanyi and aktris\n\nKarier m\xe2\x80\xa6 https://t.co/GWXxgLIqzF',
"b'#RFYL memang bukan kaya tiffany snsd, tapi aku yakin ini yang kamu mau coba kan? Genre musik kaya gini, gaya kaya g\xe2\x80\xa6 https://t.co/t5M6C4d4iU'",
"b'aku, tipe orang yang bisa tidur dengarin musik genre apapun asal volumenya kecil. \xf0\x9f\x99\x82'",1
b'@merfcy Kayanya kita pny kesamaan genre musik dah:( wkkwkw',
"b'gini ya, kalian ga punya po genre musik yg kalian suka? kalian ga punya po artis yg kalian taksir? kalian gapunya p\xe2\x80\xa6 https://t.co/SajKe5gdtT'",
b'\xf0\x9f\x98\xba\xe2\x9c\x8f \xe2\x80\x94 Jazz. Or Pop. Saya hampir menyukai semua genre musik. Tapi Jazz preferensi saya. https://t.co/oMdRcBlx4m',1
"b'BLUES, nama yg diberikan utk musik dan genre yg diciptakan dlm masyarakat Afrika-Amerika di Deep South akhir abad ke-19'",
b'[Fakta Ayen] Genre musik Ayen sukai Pop dan Rock (sama kayak gua)',
"b'genre musik ky gini tuh aoa ih namanya, enak banget\nhttps://t.co/7mx7bbJkHi'",1
"b'@Telkomsel Jazz genre musik bukan,kak?:)'",
b'Baru sadar udah jadi sadboi antar genre musik\nhttps://t.co/eqldDALQ4U',
b'@sngminoe etapi takutnya lu gk suka genre musik semacam dejavu sih.. yaudah gk jadi deh..',
b'Senang sekali streaming musik Playlist Musik Viral Favorit. Genre dan irama lagunya sangat bagus.\xe2\x80\xa6 https://t.co/bjkNcbcVre',
b'dikelasku genre musik nya berubah jadi lagu lagu sadboi aku jadi ikut ikutan. PLEASE LAGU LAGU SADBOI GET OUT FROM MY HEAD',0
b'Karena nama itu sudah jadi kesepakatan bersama sih. Walaupun ayam pop bagi alien mungkin bisa aja ayam yang pinter\xe2\x80\xa6 https://t.co/sGGYjj77Oa',
b'\xf0\x9f\x8e\xb6 SKASTRA \xf0\x9f\x8e\xb6\nGrup musik yang terbentuk di pelataran kampus FIB UI ini banyak mengawinkan irama ska dan rock steady d\xe2\x80\xa6 https://t.co/vtrN76zHLj',
b'\xf0\x9f\x8e\xb6 INCUSE \xf0\x9f\x8e\xb6\nGrup musik ini mengawali karir dengan genre musik garage-rock dan blues-rock. Incuse kemudian bertransfo\xe2\x80\xa6 https://t.co/V9N7ZqqCj0',
b'aku ni lemah tang nama genre musik ja.. gila',0
"b'musik, lagu, genre yang diambil sama anak2 kita itu pilihan mereka, itu style mereka. setiap grup punya style masin\xe2\x80\xa6 https://t.co/hGRRzg1Nap'",
"b'Untuk sisa tahun 2019 yang lebih zen, Spotify merilis genre musik Wellness \xf0\x9f\xa7\x98\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa7\x98\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/YWA9sJpZMC'",
"b'@adeldhaniswara Genre musik dan konsepnya beda2. 1/3 lebih ""girly and cute"", Odd Eye Cirlce konsepnya Girl Crush,\xe2\x80\xa6 https://t.co/3MMUedgOmA'",
"b'Gue sayang banget sama Seungyoun. Karena Seungyoun ngajarin kalo suka musik tuh, ga harus dilihat dari Genre dan da\xe2\x80\xa6 https://t.co/5Nxy6aTfqi'",
"b'Bagi para musisi muda Indonesia, anda bisa tampil secara tunggal (solo) maupun grup, membawakan genre musik lintas\xe2\x80\xa6 https://t.co/97rqjHEr4n'",1
b'@goojrunhoe aku suka semua genre musik tapi yang full rap biasanya aku kurang suka wkwk \nsinger fav banyak \xf0\x9f\x98\xad\n\ndan a\xe2\x80\xa6 https://t.co/8mE1MbDHKW',
"b'BLUES, nama yg diberikan utk musik dan genre yg diciptakan dlm masyarakat Afrika-Amerika di Deep South akhir abad ke-19'",
b'Kalian pembunuh https://t.co/VGl2pH4ZqI',0
b'#HeySobat genre musik yang kamu suka?',
"b'@IAMJKJEON saya belum denger semua, tp yg pertama, kedua, ketiga bukan genre musik saya'",0
"b'Selamat mendengarkan! Sekarang bisa didengerin lwt yutup ni. Yaa walaupun lagu ini udah agak lama rilisnya, semoga\xe2\x80\xa6 https://t.co/h99Hx7KeLD'",
b'@BarryLikumahuwa I want to know ur opinion about why Jazz genre is different than another genres. Dan pandangan lo\xe2\x80\xa6 https://t.co/7tvvmDr4oJ',
b'Reposted from @imot_motskie (get_regrann)  -  PujiTupu \xf0\x9f\x98\x87\n.\n.\n#Repost garagara_musik\n\xe2\x80\xa2 \xe2\x80\xa2 \xe2\x80\xa2 \xe2\x80\xa2 \xe2\x80\xa2\nGet ready for garagar\xe2\x80\xa6 https://t.co/pP8C3XzwuU',
b'Aku juga udh bisa dibilang kpop karna cuma suka exo doang. Mau mencoba oleng ke grup lain juga gak pernah berhasil\xe2\x80\xa6 https://t.co/QFEdYuVEgN',
"b'Kenapa telinga ini sangat mudah menerima musik yang baru di dengarkan, dasar ga punya idelisme menikmati genre musik, aku POSER!!!'",0
"b'\xf0\x9f\x91\xa6 : Genre, genre musik apa yang bisa di naikin ?\n\xf0\x9f\xa4\x94 : . . . . . . . .\n\n\xf0\x9f\x91\xa6 : Ska\n.\n.\n.\n.\n.\n.\n.\nSkafolding.'",
"b'@taxehyungxv @RPAutoBase Gua liat dulu musiknya, cocok sama genre gua apa kagak. Tapi biasanya musik bakal ngaruh sama feel kita si.'",1
b'@TheArieAir musik ama pilem ga ta pilih soal nya berdasarkan negara bukan genre \xf0\x9f\x98\x81',
"b'@jinhoppang Aku jdi uni itu okt thn kemarin, jdi udh 1 tahunan, alasan knapa jdi uni? PTG berbakat bgt, visualnya p\xe2\x80\xa6 https://t.co/ykVcCBPKO6'",1
b'[Fakta Ayen] Genre musik Ayen sukai Pop dan Rock (sama kayak gua)',
b'@tokopedia Sekali kali klau ada acara di toko pedia undang @FildanDa41 akademi dia bisa semua genre musik orang ber\xe2\x80\xa6 https://t.co/Ir1uvfgBPi',
b'Gak perlu harus terlihat indie padahal suka musik major.\nKarna major juga banyak yg bagus bahkan inspiratif juga.\nT\xe2\x80\xa6 https://t.co/MXM4Ld6sGQ',
"b'Album bertajuk ""A Voyage to the Velvet Sun"" dirilis pada tahun 2003, mengusung genre pop dengan progresi chord yang\xe2\x80\xa6 https://t.co/rUO3ApfX2q'",
"b'Ya kalo isi otak gue dan apa yg gue jalanin beda sama lo, ya yaudah.. bukan berarti segala hal itu jatoh nya salah,\xe2\x80\xa6 https://t.co/6dM91pwrT3'",0
b'Dengerin Samsaimun jadi inget sangat malunya aku baru suka beliau di tahun 2019. Sedangkan bapakku sudah sering mut\xe2\x80\xa6 https://t.co/UozSqnSYMT',
"b'Yaaaa gimana lagi... mau pindah genre apa pun tetep baliknya ke Pop Punk. Kayaknya gak bisa deh berpaling , udah 10\xe2\x80\xa6 https://t.co/dCsyJVaNJK'",1
b'@aflucard Bukan penikmat genre musik tertentu sih. Tapi aku suka lagu lagunya nirvana \xf0\x9f\x98\xb6',1
"b'Setelah aku kehilangan hasrat sama lagu kpop, emang exo doang yang nyuguhin musik beda. Semua genre diembat. Faaakkk i love them so much'",1
b'@arshann @Metallica Betul. Musik jadi terasa lebih variatif dan kaya improvisasi. Khususnya untuk genre metal \xf0\x9f\x8e\xbb',1
b'@askmenfess Alasan gua sampe sekarang klo nonton konser musik genre apapun gk pernah mau ngajak cewek karena ini. G\xe2\x80\xa6 https://t.co/XUpJAM0SX0',
b'@jinhoppang Kepo sm Hong smpe nonton video dia dimixnmatch sedih jg dia keluar tp akhirnya dia debut sm PENTAGON\xf0\x9f\x98\x8d\xe2\x80\xa6 https://t.co/dYKzYutJKy',
b'Musik yang melampaui zaman:\n\nHumania - Bersama.\n\nIndonesia 1990-an keknya kaget yak dikasih musik genre gini. Tapi\xe2\x80\xa6 https://t.co/ymQKp0dvT8',
"b'Banyak moment2,\nkarena lagu ini adalah teman gua ketika barubelajar musik jaman SD. \n\nWalau disayangkam skrg udah g\xe2\x80\xa6 https://t.co/p6xt370dvu'",
b'Padahal sebelumnya pas bahas genre musik gue udh nethink bakal dipojokin yg kpopers taunya nggak huhu i love u pak',1
"b'Guru seni disekolahku masih muda, ganteng, open minded pula\n\n""Genre musik itu ada banyak. Mau mereka suka musik dan\xe2\x80\xa6 https://t.co/vaSjqzzof5'",
"b'Musik favorit Baekhyun adalah genre R&amp;B, Pop dan Rock Punk'",
"b'Genre lagu kesukaan? \xe2\x80\x94 Kalau aku dengerin musik itu tergantung mood, kadang kalau lagi seneng setel reggae kadang p\xe2\x80\xa6 https://t.co/FGDFVNonmi'",
"b'Genre musik banyak loh, gak cuma kpop\nTapi kenapa yang disindir kpop terus???\nLama lama gue ngehype kosidahan aja d\xe2\x80\xa6 https://t.co/OaeV7KRG5v'",0
"b'@kakikuleeknow Haha kesel sih ,udah berasa producer musik komennya. Justru aku pengennya stray kids dikenal sama ge\xe2\x80\xa6 https://t.co/uqToWUqLi0'",
"b'@linosgf nahkan? mkst dri yg aku blg itu, kek.. mungkin yaa knetz kurg sm genre musik yg kaya gitu? genre kaya skz\xe2\x80\xa6 https://t.co/q8pAXHgazP'",
"b'@tokopedia Dia unik, paling kecil di antara member lain. Sering buat aku senyum-senyum gemes liatnya. Pengen culik\xe2\x80\xa6 https://t.co/1hREVCyKr8'",1
"b'Genre musik apa yang kalo kamu dengerin,stres kamu jadi ilang atau berkurang? #SharingTime'",
"b""@tokopedia -yg membuatku memutuskan menjadi seorang ARMY. V, dgn segala talentanya membuat aku 'berdamai' dgn keben\xe2\x80\xa6 https://t.co/SXiPyiLloy""",1
b'Maju terus musik Indonesia! AMI Awards 2019 bakal berlangsung bentar lagi. 50 nominasi lintas genre dan bidang udah\xe2\x80\xa6 https://t.co/CVxvX68l2w',1
"b'Ajang musik lintas genre Synchronize Fest 2019 kembali hadir. Festival dilakukan selama tiga hari, mulai 4-6 Oktobe\xe2\x80\xa6 https://t.co/JPfNjCi9Ss'",
"b'\xe3\x85\xa4\n     \xe2\x86\xb3\n\xe3\x85\xa4\nsi puan. \n\xe3\x85\xa4\n     Mendengarkan lagu klasik memang salah satu hal favoritnya, genre /jazz/ adalah salah sa\xe2\x80\xa6 https://t.co/t6rbiLPOM4'",
"b'Orang Korea bener2 gk suka sama genre musik kayak NCT sama SKZ, tapi beda cerita kalo grupnya udah famous bgt, genr\xe2\x80\xa6 https://t.co/8yAVChlwEM'",
b'@lesg0w Suka musik genre apa nder??',
"b'@tokopedia All member OT7. \nMungkin kalo dipaksa suruh jwb apa alasannya gini jawabannya, ""simple aja deh. First, g\xe2\x80\xa6 https://t.co/0OcHSka9aR'",
b'Straykids always yaa genre lagunya macem bgini. Cepet nyantol musik nya itu loh. Kecuali side effect ga ngerti mala\xe2\x80\xa6 https://t.co/aTloJODa3s',0
"b'BLUES, nama yg diberikan utk musik dan genre yg diciptakan dlm masyarakat Afrika-Amerika di Deep South akhir abad ke-19'",
b'@krautmilk tebet dan kemang ibarat genre itu melodic yg booming di awal sampe pertengahan 2000 senopati dan gunawar\xe2\x80\xa6 https://t.co/mLSHMcdiqc',
"b'Ih jd inget naik mobil ama keluarga, pasti ayah muter musik genre ginian, yg literally setiap perjalanan pasti musi\xe2\x80\xa6 https://t.co/ZaSvAkqbuY'",
b'baru sadar selera musik gue tuh bukan ke genre tapi lebih ke:. 1. Yang musisi atau penulis lagunya sudah tidak ada\xe2\x80\xa6 https://t.co/tEdREhUJpq',
b'baru sadar selera musik gue tuh bukan ke genre tapi lebih ke:. 1. Yang musisinya / penulis lagunya sudah tidak ada\xe2\x80\xa6 https://t.co/jscpMv5HSE',
"b'Pernah gak \nGenre musik lu gak disukai temen"" lu\nDan akhirnya lu terpaksa dengerin musik mereka meski gak suka.\n\nGw: tiap hari asw'",0
b'@A_DeyJKT48 genre film si sukanya pop rock gitu gan.\nGataudeh kalo musik',
b'@S_SiscaJKT48 Seharusnya sih sering2 dengeri lagu .. biar bnyk wawasan+referensinya sis hehe.. minimal dengerin genre musik yg km sukai \xf0\x9f\x98\x8a',
b'Genre musik juga. Kalau gak dangdut nggak! Piye jal?',
"b'Yuk, simak info berikut, dan jangan lupa, dengerin musik kesukaan kamu sambil ditemenin Puru Puru Ko pasti bakal bi\xe2\x80\xa6 https://t.co/jxjGrwXuEr'",
"b'Radiohead adl tipikal musik yg tdk bs memaksa seseorang utk \xe2\x80\x9csuka\xe2\x80\x9d, jujur.. butuh semacam konsentrasi jg utk meresa\xe2\x80\xa6 https://t.co/qVTGXLVm4r'",
"b'Sapi montok sapi montok, ngakak \xf0\x9f\xa4\xa3 @Delta_FM   https://t.co/RILI3gs6DJ lewat @IndonesianRadio'",
"b'Yang gue seneng dari atmosfer musik Indo sekarang, semua sudah bisa nikmatin apapun genre atau scenenya atau apalah\xe2\x80\xa6 https://t.co/DOHb3ZpmgN'",1
b'[Fakta Ayen] Genre musik Ayen sukai Pop dan Rock (sama kayak gua)',
"b'@nisrinanovitas My crush beda genre musik, kita beda jalan ninja gesss'",
"b'gua dengerin lagu/musik tuh senyamannya kuping gua aja. ga harus genre kpop terus atau western terus, indienesia jg\xe2\x80\xa6 https://t.co/y8LHRmt5Dv'",1
b'Lagi berlayar ngelilingin band/ musik genre apa aja. Walopun udah tau bakal berlabuh di arctic monkeys juga ujung ujungnya',
"b'Setau gue rap itu yang diutamain rima (pengulangan bunyi), artikulasi (lafal), sama poetry-nya alias kekuatan lirik\xe2\x80\xa6 https://t.co/xjLoOAG3fW'",
b'@alexander_murfi @NewRenaaa Genre musik juga...kalau gak dangdut nggak!....piye jal?',
"b'@Hamaskaizzam @Lita08822139 Iyaa juga, msih blm pham sih klw masuk ke kategori"" nya entah d liat dari genre musik a\xe2\x80\xa6 https://t.co/N7r6RK9RIU'",
b'Kota dalam genre musik?\n\nCilapop.',
b'Kani menyukai banyak hal termasuk musik. Genrenya pun yang Kani suka beragam termasuk kata orang jaman sekarang seb\xe2\x80\xa6 https://t.co/lA3qcn7c3f',
b'Mau tidur gak bisa padahal udah nyalain musik genre bobo',
"b'Di beberapa wilayah Jawa bagian tengah, timur dan Jogja atau bahkan luar daerah, sedang tenar penyanyi-penyanyi pen\xe2\x80\xa6 https://t.co/jPLRPh7pRF'",
b'Genre musik yg enak buat nemenin nugas apaan?',
"b'@pingkyypr Saya sebagai penikmat musik tanpa liat genre, boy with luv emang parah sih enaknya wkwkwk'",1
b'Aku sejak kuliah punya cita2 jd promotor musik kpop. Syukur2 smua genre musik TAPI kalo mantau musim konser gini ja\xe2\x80\xa6 https://t.co/UJ9pQXpslC',
b'butuh genre musik baru',
"b'K-Pop (Korean Pop) sering disamain dengan genre musik (atau di-simplify jadi musik pop dari Korea), padahal pengert\xe2\x80\xa6 https://t.co/4jSI4zWdTd'",
"b""Lagu 'Tega' mengusung genre pop, Albert Fakdawer selaku penata musik meracik lagu ini dengan sentuhan piano, akusti\xe2\x80\xa6 https://t.co/Jpjl6eYCIy""",
"b'\xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x92\xbc: mbaknya suka exo berarti kpopers dong mbak?\n\xf0\x9f\xa7\x95: aku sih penikmat musik mas, apa aja ku dengerin\n\nBinggung aja k\xe2\x80\xa6 https://t.co/XDDw1vnCuq'",
b'- quotes fav\n- ayat-ayat\n- nama bias\n- nama artis yang disuka\n- genre musik yang disuka (literally me wkwk)\n- zodiak https://t.co/fST9yzIhOR',
b'Jadi penasaran genre musik kayak gini namanya apa',
"b""Dulu, ARMY memang benar adanya 'mengemis' di radio2 di seluruh dunia tak terkecuali US dan UK.\n\nSering kali kami di\xe2\x80\xa6 https://t.co/X8UaL4oB2Z""",0
b'@w1ratama saya datang dari tahun 2009 untuk menyelamatkan genre musik sad edgy teen',
b'Apakah genre musik metal emo ala killling me inside dan melayu andika kangen band bakal bangkit kembali dan memecah\xe2\x80\xa6 https://t.co/7jdJi1hSXO',
"b""Ot7 artinya support apapun yang bangtan lakuin, entah itu solo project, lines, sub unit bukan support 'harus bertuj\xe2\x80\xa6 https://t.co/u4BkWTxUCS""",
"b'Bagi para musisi muda Indonesia, anda bisa tampil secara tunggal (solo) maupun grup, membawakan genre musik lintas\xe2\x80\xa6 https://t.co/O9HPIVSkWH'",
"b'Yang pasti, genre musik yang digemari milenial bukanlah rock atau metal. #KAMUHARUSTAU\n\nhttps://t.co/69LteJeWJi'",0
b'Lomba \nCipta Lagu 2019\n\nKetentuan : \n1. Masyarakat asli Temanggung baik tinggal di Temanggung ataupun di Perantauan\xe2\x80\xa6 https://t.co/HbsbQPtY4X',
b'Ketemu dosen pengkaji be like...\n\n\xf0\x9f\x91\xa8: /baca judul pertama/ K(a)popers itu apa?\n\xf0\x9f\x91\xa7: sebutan buat penggemar korea pak\n\xf0\x9f\x91\xa8\xe2\x80\xa6 https://t.co/PhMQW1JbyG',
"b'@AvianaZoey Nyanyi Ar dengan nada yang telah berubah sepenuhnya menjadi dungdat, salah satu genre musik yang tidak\xe2\x80\xa6 https://t.co/iraoevoVax'",
b'Ini Genre Musik yang Digemari Generasi Milenial https://t.co/F18KssLKqo https://t.co/ygSnENdsIm',
"b'Perubahan zaman berdampak juga pada perubahan trend terhadap berbagai bidang, tak terkecuali musik. Ada pergeseran\xe2\x80\xa6 https://t.co/la8ZzyHFeE'",
b'@_mardial_ trus malah dikira genre musik',
"b'Internet punya peran penting di balik kesuksesan EDM, dan lo-fi house membuktikan bahwa musik ini bisa menjadi genr\xe2\x80\xa6 https://t.co/gKJZXHepzN'",
"b'setiap hari selalu ada musik sambil kerja, bahkan hampir setiap hari nemu lagu baru yang disuka, ya gimana gak bany\xe2\x80\xa6 https://t.co/ncQshCPBpv'",
"b'Hampir semua genre musik udah pernah coba diulik, kecuali dangdut, gatau kenapa belum dapet feeling nya aja gitu sama genre musik nya'",0
b'[Fakta Ayen] Genre musik Ayen sukai Pop dan Rock (sama kayak gua)',
b'Genre musik tetep EDM tp liriknya deep semua bangsat',0
b'kebanyakan orang masih menganggap indie adalah sebuah genre musik bahkan menganggap indie sebuah fashion style',
b'Terracuni dengan genre musik jazz. Aq cintaaaaahhhhhh bingit',1
"b'@H_EliJKT48 wew, jejepangan semua itu, \nbanyak sih kalo musik jepun,  diantarany Lamp, Sakanaction, Sekai no Owari,\xe2\x80\xa6 https://t.co/aoMhrJsCIL'",
b'@VICE_ID Menulis artikel yg tidak menyudutkan salah satu genre musik di Indonesia di paragraf2 pembuka. Sudah cukup positif.',
"b'bener kata Mas Iga, synchronize fest ini semacam ensiklopledianya musik Indonesia. 3 hari performnya dari berbagai\xe2\x80\xa6 https://t.co/A3BxUUzwbL'",
b'Festival musik dengan berbagai genre dan untuk semua pencinta musik Indonesia.\n\ndan ada penampilan kejutan dari\xe2\x80\xa6 https://t.co/bC2wLOrGDg',
"b'Terkadang ada beberapa orang yang suka sama satu lagu bukan karena liriknya sesuai sama suasana hati, tapi karena s\xe2\x80\xa6 https://t.co/aWChP9zCDf'",
"b'Anggep aja recap dah kalo ga bisa dibilang recap ya apa aja dah yang penting, apa pun genre musik kesukaan lo, semu\xe2\x80\xa6 https://t.co/b8a4nQ6VEH'",
"b""#TRCrockhistory Pada hari ini 32 tahun yg lalu Slayer merilis 'Reign In Blood' salah satu album yg dianggap pengama\xe2\x80\xa6 https://t.co/EOHEZFJVKT""",
"b'Lakukan me time sesuai keinginan kamu. Kamu suka dengerin musik? Dengarlah lagu genre favoritmu, kamu bisa bernyany\xe2\x80\xa6 https://t.co/PmqWN05fMF'",
"b'@sbyfess Tapi lek twenty one pilots aku ngarani genre musik ""luar angkasa"" nder\nMergo ancen iso nggarai melayang layang ngunu musik e'",
"b'-cak , lagu sing koyok Machine Gun Kelly/Twenty One Pilots iku genre musik e opo yo? Aku seneng musik modelan ngunu\xe2\x80\xa6 https://t.co/VJzz0zIwhR'",
"b'mas, gpp gak seneng sama KPop.. Karena wartawan gak harus suka semua genre musik.. Tapi bisa gak, nulisnya netral a\xe2\x80\xa6 https://t.co/WCSM67nkmQ'",
b'@mxconfess diliat liat si karena genre musik nya mx beda gitu sama selera kebanyakan org:(',
b'Sebut saja  band metal seperti Burgerkill dan Deadsquad yang akhir pekan kemarin manggung di festival musik lintas\xe2\x80\xa6 https://t.co/c9dzbGPT0w',
"b'Biasa bertemu di bar, Kali ini 2 peminum fisabilillah @Kisuriel &amp; @whitewashere ikut bersuka cita di pagelaran tahu\xe2\x80\xa6 https://t.co/hWRo0vvg1F'",
"b'Genre musik boleh berbeda, tapi Suci, Nura dan Ical yakin bisa mengajakmu enjoy di panggung Knock Out kali ini!\xe2\x80\xa6 https://t.co/sTrWgtaYYk'",
b'\xe2\x80\x9cGenre musik lu apa qil ?\xe2\x80\x9d\nAku : https://t.co/mb5TSnvAlR',
b'Sebuah genre musik underground baru kah? @yogaprasetyo___ https://t.co/50BOhCHG2t',
"b'Bagi gua ya, #SynchronizeFest19 bener-bener bgs bgt. Dgn harga tiket segitu bisa nonton semua Genre musik dr tahun\xe2\x80\xa6 https://t.co/lvQDK8f8hq'",
"b'#\n\nmau tanya dong guys. ada ga dari kalian yg pernah ga suka banget sama genre musik tertentu, tp sekarang kena ""ka\xe2\x80\xa6 https://t.co/rPq9B9FoMR'",
"b'Oknum mereka tu kenapa si anjir apa2 di jadiin fanwar astaga, kaya kpop tuh kompetisi buat mereka, bukan lagi ajang\xe2\x80\xa6 https://t.co/0lFhDWLq0W'",
b'kamu tak perlu paham atau suka dengan genre  satu ini. Yang pasti,
"b'Punya tetangga unik2 juga, ada yg dengerin musik sampe tengah malem dg berbagai genre musik, ada yg nyetel keras sa\xe2\x80\xa6 https://t.co/4MOCPvm0vl'",
"b'@nidji di @synchronizefest\xf0\x9f\x8d\xb7sebuah festival musik yang merepresentasikan keberagaman, toleransi karya dengan perbeda\xe2\x80\xa6 https://t.co/Ji2gqGJG3I'",
b'@hadijunet @belviero Wkwkwk mencoba mendengarkan genre musik yg lain \xf0\x9f\x98\x82\xf0\x9f\x98\x82',
"b'Dengerin banyak genre musik, katanya bisa bikin pikiran kita jadi lebih fresh, apalagi kalau ada momen stuck pas la\xe2\x80\xa6 https://t.co/vGhXhWplb9'",
b'[Fakta Ayen] Genre musik Ayen sukai Pop dan Rock (sama kayak gua)',
b'10 Tipe Kepribadian Berdasar Genre Musik Favoritnya https://t.co/Umnc8MNmpF',
b'10 Tipe Kepribadian Berdasar Genre Musik Favoritnya https://t.co/VOf5ujvQkr',
b'10 Tipe Kepribadian Berdasar Genre Musik Favoritnya https://t.co/ueUROMFa1a',
"b'Yang menyenangkan di Synchronize Fest itu gaada musik bagus dan ga bagus, gaada musik norak dan ga norak, menurut p\xe2\x80\xa6 https://t.co/hbuqPhJyrz'",
b'Selesai sudah perhelatan akbar musik Indonesia lintas genre\n\nTerima kasih untuk layanan streamingnya @demajorsradio\xe2\x80\xa6 https://t.co/DnZMobTx6q',
"b'Oke, mungkin beberapa pilot sekarang menganggap genre dangdut adalah musik yg ""mengesalkan"" https://t.co/kPP2PE06Qa'",0
b'[askmf] sebut genre musik favorit kalian dong',
"b'@askmenfess Rock, hip hop, edm semua genre musik masuk'",
"b'Menurut gw Synchronize Fest adalah acara musik terbaik di Indonesia. Senang dulu bisa hadir di tahun 2018. Kesel, l\xe2\x80\xa6 https://t.co/GnukKrDiGz'",
b'Genre musik favorit kamu?\n\nSheila on 7.',
b'/azeg/ kalian suka genre musik apa??',
